label,text
0,Die Grünen mit einer bewiesenen pädophilen Vergangenheit suchen über den Bildungsplan unter dem Regenbogen in Baden-Württemberg wieder den Weg in die Kinderzimmer.... Und alle schweigen!!!
0,"Das haben wir Leute wie Gerd Mielke zu verdanken! Zu Schade, dass es solche feigen Trittbrettfahrer nicht erwischt! Viele sind HIV-positiv und darum verbreitet sich auch der Virus rasant in Deutschland aus! Und die Alte in Berlin hat einen Eid geleistet vom Deutschen Volk Schaden abzuwenden, so wahr ihr Gott helfe! Von Rechtswegen und nach gesundem Menschenverstand dürfte die überhaupt nicht mehr auf freien Fuß sein!"
0,Heimflug wäre angebracht - was ich denke DARF und KANN ich nicht schreiben .....
0,"""Der Täter / die Täterin hat bestimmt sich nur so auffällig maskiert um einen Migrationshintergrund vorzutäuschen - war garantiert jemand aus der """"Rechten Szene"""" der sich so mit Absicht entstellt hat . - Ironie aus ! Tja, es sind halt nicht alle nur freundliche Gäste , was da Frau Merkel und der Gauckler in unser Land eingeladen haben ! !"""
0,hey hab mal eine frage vor paar tagen war ich in einem krankenhaus da war eine deutsche familie die am diskutieren waren danach nach ein paar worte was ich nur mit bekommen habe hat ein mann denke der vater seine tochter einfach so geschlagen wieso?
0,gesetze sind einzuhalten und auch anzuwenden wenn es notwendig ist
0,sage ich besser nicht´s dazu sonst bin ich wieder Rechts
0,"bald braucht es jeder wegen überfüllten klassenzimmern durch flüchtlinge , falls die schulen nicht auch noch als bettenlager missbraucht werden , sportunterricht gibts ja wohl schon an einigen schulen nicht mehr"
0,"So ein Sch...!!! Ich will ein deutsches Klo, deutsches Spülwasser und Deutsches Klopapier! Wenn ich in ein Loch im Boden kacken wollte, hätte ich meine Vorfahren gebeten, vor 2.000 Jahren in ihrer Entwicklung stehenzubleiben. Oder noch besser, gar nicht erst vom Baum zu steigen. Dann ist das Loch nach unten größer ;)"
0,https://www.facebook.com/photo.php?fbid=1552097151772024&set=a.1423777074604033.1073741828.100009152636106&type=3&theater&notif_t=like
0,Wir müssen uns doch nicht aufregen....Herr Schäuble hat doch meines Wissens eine Steuermehreinnahme von über 12 Milliarden in 2015 erziehlt...kann er doch dafür benutzen!!!! Und sollte es dann immer noch nicht reichen...dann kann er doch seinen Vorschlag in die Tat umsetzen und die Mineralölsteuer erhöhen...trifft ja nur den gemeinen Steuerzahler...er hat ja einen Dienstwagen....armes Deutschland...!!!
0,warum schleppt man dieseschiffe nicht zurück nach afrika ??
0,Wo sind die Nachbarn?
0,"Herr schmeiss bitte Hirn vom Himmel und nimm diesen Leuten vorher die Schirme weg, damit sie auch getroffen werden können"
0,"die Grenzen wurden früher immer mit bewaffneten Beamte gesichert, eine Waffe zu tragen heißt ja nicht gleich wild herum zu ballern"
0,"Angela, warum ?????"
0,"a witz,nach 5 draussen ! abartige justiz"
0,Ich finde es Super und Respektvoll. Danke an Dich
0,"ja verflucht nochmal, dann sortiert die doch nach rassen die religiösen ins ehemalige honnecker domizil und die muselmanen bei der merkel in den keller"
0,Und Veranstaltungen wie love Techno and hate germany bleiben bestehen?
0,"Ach was noch viel mehr  , den unsere Renten ?"
0,Grins Gibt auch noch Pensionierte Beamte die im stehen Pickeln.
0,Is doch nix ganzen Bestechungsgelder aller Politiker  zusammgeschmissen und  alle bekommen noch ne Krone dazu.
0,Alles facharbeiter Ärtzte  Dipl Inc  Bundeskanzler Usw  Danke Danke
0,Fachkräfte bei der Arbeit. Ein Hirnchirurg und ein Atomphysiker...
0,Oh verdammt !!!! An alle Gutmenschen: Lichterkette fällt heute aus !!!!!! Hahahaha.... :-)
0,Neue Seite und weiter gehts
0,Wollen wir unseren alten Kaiser Wilhelm wieder ham?
1,Die asoziale Familie ganz einfach ausrotten.
0,"Heute so und Morgen so nach der Wahl ist alles wieder wie es war,denkt dran."
0,"So wie ich selber bereit bin, jederzeit mein Leben einzusetzen - jeder kann es mir nehmen - für mein Volk und für Deutschland, so verlange ich dasselbe auch von jedem anderen. Wer aber glaubt, sich diesem nationalen Gebot, sei es direkt oder indirekt, widersetzen zu können, der fällt! Verräter haben nichts zu erwarten als den Tod!"
0,"""da haben die hohen herren und damen ne menge geld und zeit versenkt  um ein gesetz zu erlassen worüber sich jeder """"FLÜCHTLING"""" - KAPUTTLACHT - und nach seiner straftat sagt """" OH HABE VERGESSE WERDE IN HEIMAT VERVOLGT """" und schwups .... ist er frei"""
1,"""Bei gelegenheit mal ansprechen wie er so über die Invasoren denkt ... und bestimmt auch so ein """"war ja eig. immer dagegen"""" usw ..."""
1,Alle kastrieren.
0,viele unserer sogenannten Volksvertreter kennen eben die Gesetze nicht oder wollen sie nicht kennen.
0,Das ist doch was Wahres dran. !?
0,Aber wenn 10 Deutsche in der Türkei sterben passiert mal wieder nichts. Keine übermäßige Bestürzung oder sonst was.
0, Das ist doch Quatsch ‼️‼️
0,So viel Gesindel bei uns. Mir tut er nicht Leid.
0,oh mann überall so ne scheisse oh mann
0,der gehört für immer weg gesperrt
0,Aber für Kitas / schulen / rentnern fehlt das geld !
0,"""Habe es ebenfalls Abends in den Nachrichten gesehen, aber keinen  Ton warum er auf die dünne Eisfläche gegangen ist ? Wenn das wirklich wahr ist, wird es wirklich zeit bei """"allen"""" Verfehlungen. Diebstahl, belästigen ect. richtig hart durchzugreifen. Aus kleinen Sachen werden grosse wenn es keine Konsequenzen gibt. Der Staat hat uns verdammt noch mal zu schützen. Wenn keiner mehr einen Deut auf Gesetze,Regeln und Ordnung gibt, wird Anarchie herrschen. Ich hoffe das arme Kind wird wieder Gesund ? Unterkühlung sind sehr gefährlich, gerade für so ein Baby ??"""
0,Na klar zahlen wir.jetzt sogar noch mehr....
0,Wird?
0,Du bist doch einfach nur blöd.Dich sollte man sofort ausweisen.
0,"Berlin gab es auch mal in sauber? Und ganz ohne Dönerkaschemen, kaum zu glauben... ;-)"
0,Einzelfall !! fragt mal die Roth ??
0,Die Voraussetzungen für die Vertrauensfrage sind doch eh schon lange erfüllt.  Ich weiß gar nicht mehr wohin mit mir vor Wut???
0,"Bedauernswerter Gutmensch, wahrscheinlich steht Ihr Name auch für die Größe Ihres Gehirnes, e2a804e26d6cf024"
0,die sieht auch schon irre aus.....nee im ernst wirklich
0,Es sollten hier beweisbare Fakten gebracht werden und keine Latinenparolen.
1,langsam reichts. prügelt diese untermenschen in den gulli. organisiert euch und fangt an auszumisten.
0,Das schööööne Geld!!!!Wäre woanders tausend prozentig dankbarer und besser aufgehoben!!!!...
0,"Das ist alles nur wegen den Wahlen, damit die CDU gut da steht. Aber es gibt immer noch einige die diese Politik glauben."
0,"Ich bin blöd, aber nicht doof"
0,"""Wir sind zornig UND betroffen und zwar ob der Gleichgültigkeit der """"Politiker"""" ihrem Volk gegenüber!!"""
0,Bla bla bla bla bla bla  hohle Luft von noch hohlerem Köpfen
0,"Na das ist ja mal eine schicke Anlage, da geht doch keiner freiwillig wieder nach Hause. Frage mich, wo plötzlich das viele Geld her kommt, Jahrzehnte würde nur gejammert, das kein Geld für Steuersenkungen, Renten, Sozialausgaben und Bildung vorhanden wäre. Bin nur noch verwundert."
0,https://www.facebook.com/permalink.php?story_fbid=907582755957181&id=384528924929236&substory_index=0
0,"man kann neue Medien finden,wenn man will und neue Accounts. Es nimmt schlimme Ausmaße an in Deutschland.Ihr wisst schon was es bedeutet,nicht mehr sagen zu dürfen,was man möchte!"
0,WIR DEUTSCHEN SIND NUR NOCH MENSCHEN 2ter KLASSE IM EIGENEN LAND!
0,"Im Reichstag und Palast, ist doch mehr als genug Platz!!!"
0,Der islam gehört unter Strafe verboten.
0,Man erkennt diese Personen bald an den Zähnen und der Markenkleidung??????
0,Was meint ihr ? :-)
0,Nicht aufgeben!
0,"Respekt ,Baumi weiter so!!!"
0,"Was solls,dafür bekommen wir halt keine Rente mehr und die Sozialleistungen werden auch immer weniger!"
0,Selten so einen infantiel geschreibenen Unfug gelesen. Muss aber zugeben das ich doch sehr amüsiert bin :D
0,Nach so langer zeit? Das kommt mir schon fragwürdig vor. Niemand hat in 8 Jahren was mitbekomm? Alles klar (wers glaubt)… Europa ist infiltriert bzw. infiziert! Das wird gerade in diesen Tagen immer deutlicher.
1,"die kann man nicht mal für Oral gebrauchen , aber Obama mag es wohl , na ja usa ist ja auch etwas prüde nicht war ?"
0,Till Schweiger hat auch lange nix mehr von sich hörenlassen dieser medien nutzende Sack! Wo ist jetzt eig sein Flüchtlingsheim?
0,"Trotzdem -irgendwie widerlich und schockierend , dieser merkwürdige Aufruf..."
0,Das gehört zu Deutschland....
0,Vorsicht vorsätzliche Täuschung. Ausweisung NICHT gleich Abschiebung!!!
0,"""Juchu!!!! Dann haben wir als Deutscher eh keine Chance auf die """"DRITTEN"""". Macht ja nix: wir haben bald eh kein Geld mehr um uns etwas zu essen zu kaufen."""
0,"Und genau das ist was das ganze Linke Pack will, Freispruch für diese Kriminellen und die rufen auch noch dazu auf, deutsche Frauen zu vergewaltigen... 3:)"
0,Beim kacken hinhocken wie die Urmenschen ?
0,"Nicht wirklich neu, dass man sich auf Meldungen dieser Art stürzt, als hätte man tagelang nichts zu schreiben gehabt. Ebenso nicht neu, dass manches einfach ohne Überprüfung gefressen wird."
0,"Dann sieht man Mal, wie krank unsere Politiker schon sind. Sie müssen jetzt auf solche Mittel zurück greifen, um die Stimmung in der Bevölkerung, gegen alle die gegen die kriminellen Flüchtlinge sind, auf zu bringen. Schuld an allem ist und bleibt die Ferkel Merkel und Ihre kriminellen Genossen von der CDU - SPD - Linke und Grünen."
0,Was muss noch passieren Frau Ferkel und Herr feigman das Volk hat die Schnauze voll verschwinden sie treten sie zurück
0,"Wirklich traurig, die hängen Plakate auf und müssen Angst haben. Soweit sind wir jetzt in Deutschland. Afd macht weiter ?"
0,In der Bild: Nazis stürmen aus dem Haus und greifen friedliche Demonstranten an
0,Die Stunde der Kriegsgewinnler. Die findige Asylindustrie zockt uns ab bis aufs stille Örtchen.
0,Weicht doch Alternativ auf VK.com aus ......viele von uns sind schon drüben?
0,"Das reicht aber nicht 150 Milliarden werden auch noch nicht reichen, da noch Millionen Hartz IV Leute einwandern! Deutschland hat schon heute die größte versteckte Massenarbeitslosigkeit aller Zeiten! Jetzt kommen gleich noch Millionen dazu! Wer einlädt zahlt eigentlich für seine Besucher!"
0,"Hundesteuer, Tabaksteuer, KFZ- und Ökosteuer habt ihr echt geglaubt mehr kommt nicht? ....Umsatz- und Getränkesteuer machen zwar das Bierchen teurer, doch das ist mir noch zu wenig.......denn jetzt habt ihr mich gewählt und jetzt habt ihr den Salat, ich bin noch ein paar Jahre euer Kanzler.......???"
0,Versteh nicht wieso mutti die integrieren möchten wenn sie doch wieder heme sollen.
0,"sind wir als frauen ehrlich ... um 1900 wollen wir auch nicht leben. es war eine männer bestimmte gesellschaft und die frauen waren für -kinder kirche, küche- da. aber unsere großmütter und selbs-noch unsere mütter haben uns das recht auf gleichstellung und selbstbetimmung erkämpft. ich habe also keine lust auf eine islamisierung in der wir frauen wieder keine rechte haben. wir frauen . flüchtlingen(es kommen ja nur junge männer..... wo bitte sind die frauen und kinder???)begrabschen zu lassen..... auch von keinem deutschen! ich hoffe inständig, dass sich endlich was bewegt und straffällig asylanten sofort und ohnen umschweife absgeschoben werden."
0,ÖVP/SPÖ - Es reicht Die Grünen Österreichs - nein danke!
0,Wer bezahlt den Hubschraubereinsatz für diesen Verbrecher?
0,"Iq unterhalb der Zimmertemperatur, also wenn man net weiß wie man ein Klo nutzt...auch nach Erklärung oder Bildband wo es erklärt wird!"
0,"Ich will nicht mehr in dieser Zeit Leben, in der es nur noch fb und lauter horrornachrichten gibt. Früher was doch alles viel besser ?"
0,macht mal was gegen die banden in den großstädten ihr versager drogen menschenhandel und und und
0,"Wer sein Leben lang ins Feld Geschiessen hat, der weiß auch nicht wie eine Toilette funktioniert und Papier brauchen die auch nicht."
0,Das ganze ist ein Fass ohne Boden
1,"wenn der artikel so stimmt! dann fehlt nur noch, das die muslemischen männer nutten bezahlt bekommen!!!!"
0,Ein Textbeitrag Posten und immer mit nem neuen Account das Foto als ersten Kommentar darunter ☺☺☺
0,Momentan arbeitslos. Lasse grade auch alles richten wozu ich mit arbeit nicht in der lage war. Was die können kann ich auch.
0,woran sehe ich dass die seite geblockt ist???? hab sie grad bekommen
0,Einzelfälle!!!! warum beschweren die sich? war doch so gewollt wir brauchen doch Facharbeiter
1,"Wir haben das moralische Recht, wir haben die Pflicht unserem Volk gegenüber, das zu tun, dieses Volk, das uns umbringen wollte, umzubringen."
0,Wir müssen uns organisieren!!!! ??
0,was hat das mit hetze zu tun?? jeder der heute noch einen halbewegs gesunden menschenverstand hat weiß das sowieso.....
0,Achwas. Lasst sie doch alle rein. Klauen und Frauen vergewaltigen. Ist doch super. Ihr habt es doch gewählt.
0,"Das war doch klar, dass Facebook auf der Seite der Amis, Merkel und Co. ist."
0,Deutscher Rechtsstaat ist zu weich. Viel zu weich.
0,"""Vor allen Dingen """"straffällig gewordene"""" ... wenn von hunderten von Übergriffen, nur 35 Verhaftungen stattfinden, davon einer in U-Haft landet (soweit ich das noch richtig im Kopf hab) kann man darauf auch pfeiffen. Die anderen Flassis (Flüchtlingsassis) bleiben uns ja dann trotzdem erhalten weil sie gar nicht als straffällig geführt werden sondern einfach wieder auf die Menschheit los gelassen werden!"""
0,Das wär a gute Verteidigungsministerin. ?
0,"der verlogenste Konzern in der Flüchtlingskrise - Mercedes Benz - wir brauchen Millionen solcher Flüchtlinge, dann soll bitte auch Mercedes die alle einstellen...und nicht als Gutmenschkonzern das Maul so weit aufreißen und die Drecksarbeit dem Volk überlassen und dann auch noch durch billigere Flüchtlinge ersetzen....widerliche Politik"
0,Lächerlich !!!!!?????
0,"Ihr glaubt auch jeden Schwachsinn oder? Mal das Asylbewerberleistungsgesetz lesen (so man kann) dann wird euch auffallen das, dass hier totaler Blödsinn und Hetze ist!"
0,An solche Nachrichten werden wir uns wohl gewöhnen müssen / das tut weh!
0,Das Beste was ich in letzter Zeit gelesen habe !
0,"""Ihr Spruch : """" Wir schaffen das """" sollte neu überdenkt werden in """" Ihr dummen Deutschen schafft das schon """" .... ich sag was zutun ist und IHR macht .... was für a Logik ."""
0,Die Wahrheit soll unterdrückt werden .... aber die Wahrheit kommt immer ans Tageslicht und dann  gnade Gott den Verrätern am eigenen volke
0,"war doch klar, das nur der gesetzlich Versicherte zahlen darf. Frau M. bezahlt keinen Cent für ihre verwirrte Politik."
0,Können wir unsere Politiker auch gleich  ausweisen die taugt ja auch nichts
0,"Diese Regierung verstößt gegen die höchsten Gesetze, die Deutschland zu bieten hat und hochrangige Staatsrechtler bestätigen dies und was passiert?"
0,Wow! Beeindruckend!
0,Die neuen Facharbeiter eben:
0,"Stimmt damals hatten die Frauen keine Rechte, deswegen mussten se auf nix achten..."
1,Klar !! die Deutschen können sich dann auf das vollgeschissene WC der Kanaren setzten!!! soll die Verbrechermergel sich als erstes auf dieses Scheißhaus mal setzen. Wer nicht richtig scheißen kann soll heimfahren wo er sich ausscheißen kann
0,"Ich bin Versichert und mußte jade Menge bezahlen ca. 1600 Euro und die Flüchtlinge brauchen nichts zuzahlen ,Leben wir noch in einem Rechtsstaat  ?????? das geht nicht mit rechten dingen zu . Ich habe 45 Jahre gearbeitet"
0,"Radio an Flüchtlinge ,Fernseh an Flüchtlinge, ich kanns nicht mehr hören, es wird sich um nichts anderes mehr gekümmert in Berlin wie um Flüchtlinge .Das eigene deutsche Volk geht denen am Ar.... vorbei , :'( :'( wie traurig armes Deutschland."
0,Es reicht langsam...
0,So ein Schwachsinn!!
0,TOP?
0,"Aber sie ist von einem Dämon besessen, der ihr in den usa bei einem Ritual. . Walk in.. eingehämmert wurde."
0,Und die Osteopathie Bahandlung von unserem 3 Monate alten Bub dürfen wir selbst bezahlen ! Danke Krankenkasse ! Beiträge aber schön erhöht....wir sind beide seit unserem 16. Lebensjahr berufstätig und zahlen Steuern und wenn man mal was braucht.....zum kotzen !!!
0,ist wohl wieder nur blablabla um die Bevölkerung zu beruhigen.
0,Hätte da noch Pfeil und zum Verschenken
0,"Der Blade mit der Schrotflinte is lustig, abdrücken muss man auch"
0,Und dann fragt man mich warum ich Religion nicht leiden kann
0,"""fachkräfte die zu blöd zum scheissen sind? sollen doch """"unsere tollen politiker """" es denen mal vormachen."""
0,"ich erinnere mich an zeiten da waren wir deutschen die ,die bei den franzosen rumrandaliert haben ....naja"
0,Ja wir haben auch eine andere Wertschätzung und Kultur.
0,.....berlin zahlt 2500.--€  pro Monat pro asylant........da wißt ihr wofür ihr steuern zahlen müßt......
0,KeinGlaube wer besser!!
0,An den Haken nehmen und in den Ausgangshafen zurückschleppen !
0,Wenn ich das fiese Gesicht von Gysi schon sehe wird mir schlecht. Ich zähle die Roth und Hofreiter dazu.
0,"Die Merkel macht so lange weiter,bis Deutschland kaputt ist."
0,Bist halt ein Cooler Typ -Respekt . Gruß 8f9159b875678eb8
0,steckt da die FDP dahinter ?
0,"So siehst  es aus  Klasse ,daß nenne ich mal ein Wahrheitsbericht !!! danke der Jasinna !!! diese Kindergarten Politiker  gehören mit den  kriminellen Migranten und wer noch so unsere Gesetze ablehnt nach Sibierien !!! der Herr Putin wird sie schon den Marsch blasen"
0,Da muss man sich nicht wundern das viele sich Bewaffnen. Warte nur darauf das sich einer Wert und ich Wette...Das diese Person von unsere Presse und Politiker in der Luft zerrissen wird. Obwohl sich dieser nur gewehrt hat.
0,"Komm mit einem Boot oder stürme mit zig Mann die US-staatsgrenze. Beim Versuch, diese ohne Kontrolle zu überqueren, wirst du auch mit Waffengewalt niedergeringt. Und so ist es in vielen Nicht-EU-Ländern, warum empört sich der Gutmensch nicht mal dort!"
0,Unglaublich
0,So einen Müll posten und dann behaupten bei der Seite gäbe es keine Nazis!
0,"Ich hätte ja diesen Beitrag gern gelesen, aber da ist so ein ultra-linker Mist drübergeblendet !"
0,Können Sie doch machen. Erwischen sie wenigstens die Antifa.
0,Klage einreichen; wenn euer Recht verletzt wird.
0,Zum Kotzen...
0,"Was ist mit Menschen aus der Zukunft, gibt es dort auch 3 Muscheln?"
0,"Ich habe kein Verständnis für Politiker, Die sich über Frauke Petry aufregen. Es steht doch im Gesetz so. Mehr hat Sie doch nicht gesagt. Die Kuschelpolitiker sollten mal den Ball flach halten."
0,Das ist doch vearche um das Volk zu beruhigen warten nach den Wahlen
0,einer weniger
0,"Wie wärs mit ner neuen Seite, Freunde? So ganz ohne Medien ist doch irgendwie witzlos"
0,Das ist der Wirtschafts Bum was CDU  gesagt hat der Fachkräfte
1,Scheiß eselstreiber. Sollen zurück nach syrien!
0,Was heißt hier 'wird'?
0,Affiges blabla seit 4 Monaten wurden von ca 3000 Balkanabstämmige Asylanten in Hannover 300 wurde abgeschoben. Der Rest schmarotz sich weiter durch.
0,Die hat kein Höhen sondern ein Asylanten Rausch.
0,Merkel und ihre Vasallen haben geschafft womit keiner gerechnet hat. Unser Land wieder zu Teilen und die Bevölkerung gegen einander aufzuhetzen. Ich finde jetzt reicht es
0,Das ist wie zu DDR Zeiten Diktatur perfekt armes Deutschland.
0,"Heute kriegen solche Täter höchstens im Knast, durch andere Insassen ihre gerechte Strafe. ?"
0,Wir wollen unsern Kaiser Wilhelm wieder haben !
1,"Ekelhaft. die armen Mädchen, das tut mir richtig mit weh. Hoffentlich findet man diese Verbrecher und schneidet ihnen den Schwanz und Eier ab und dann ab in den Knast und die Mithäftlinge sollen sich an denen Begnügen."
0,Die alte Schachtel bekommt Angst und hofft das sie dadurch ihre Wählerstimmen behält
0,Bertelsmann schlägt zu :-(
0,das wird - wenn die Invasion heuer nicht sofort gestoppt wird - auch in deutschland und Österreich zum Alltag gehören...von Polizei oder Politik ist keine Hilfe zu erwarten....
0,"Was für Mist wird hier verbreitet, unter dem Deckmantel des Patriotismus, und dann kommen die noch dazu die das gut finden."
1,Für solche Wichser Täterschutz? Lachhaft!
0,Das Krankenhaus müsste verpflichtet werden diese Art der Verletzung öffentlich zu machen . Aber nur sollte es so stimmen wie im Artikel dargestellt !
0,"""Na ja, """"Leistungswahn""""... wenn man sich anschaut, wie das allgemeine Bildungsniveau immer weiter abgesenkt wird, bis auch noch der tumbeste Tor ein """"Abitur"""" bekommt. An den Universitäten schütteln sie die Köpfe über die grassierende Unkenntnis der Erstsemester in fast allen Kernbereichen der schulischen Ausbildung. Von der Sozialkompetenz ganz zu schweigen."""
0,"Übrigens stimmt es schon, das defäkieren in der Hocke besser ist. Da haben unsere Neuankömmlinge schon recht. Allerdings reicht dafür auch ein kleiner Hocker vor der Toilette,  wo man die Füße draufstellt. Ist also wieder Geldmacherei der Asylindustrie."
0,"Große Worte, Jugendbande zerschlagen..."
0,und ? alles facharbeiter ???
0,f878c80d1270bf5d da sahen die Frauen noch aus wie Frauen und bei den Männern das gleiche
0,"Also mein großer hat in der 5. Schon 8 Stunden komplettes Programm. Dazwischen nur 2 Pausen A 10 min Frühstück und 30 min Mittag. Das ist schon wie ein Vollzeit Job und er hat in der fünften Klasse schon Sachen, die ich erst in der 7. Bekommen habe. Also der Leistungsdruck scheint sich extrem gesteigert zu haben."
0,ich staune nur daß in österreich dieses problem so rasch ankam. eigentlich sin die doch immer so 40jahre danach
0,"der autofahre finanziert das doch gerne, auch der rentner verzichtet gerne nur das politikerpack die verzichten nicht auf ihre diäten-würde denen aber mal gut stehen etwas gewichtsverlust."
0,Kommt bei uns auch noch wartets ab
0,Das sag ich doch immerhin ?
0,Das wußten schon vorher darum sind die beiträge nach oben wie lange müßen wir uns das noch gefallen lassen
0,Bla bla bla......
0,"Man man jeden Tag was neues und wir gehen Arbeiten für das ganze wilde Volk !!!! ich hoffe nur das sich die Zeiten Ändern , durch neuwahlen !!"
0,"komisch. mir brennt seit tagen ne frage auf der zunge. WIEVIELE LEERSTEHEN HÄUSER VON PROMIS /EHEMALIGEN POLITIKERN GIBT ES EIGENTLICH NOCH? unsere regierung kümmer sich ja so aufopferungsvoll um die flüchtlinge,sie kommen aber nicht auf die idee,sie in diesen leerstehenden häusern,die es gibt und in den nächsten jahren nicht bewohnt werden,wohnen zu lassen."
0,Ist doch ein schönes Foto aus Anatolien. Sogar der Bahnhof erinnert ein wenig an Deutschland.
0,Wer´s glaubt...
0,Das sollte eig selbstverständlich sein das unsere Grenzen geschützt werden und unser Volk. Dazu gehört es auch das Menschen die unberechtigt in unser Land kommen daran gehindert werden!
0,Und für die armen deutschen Mitbürger ist jeder Wunsch nach finanzieller Hilfe ein Kampf...es läuft einfach alles falsch
0,Leute das ist erst der Anfang! Das wird alles noch schlimmer! Wichtig ist sich nicht verunsichern zu lassen und zusammen zu halten!Wenn ihr postet oder schreib dann so das euch strafrechtlich nichts angelastet werden kann!
0,Wo ist Polizei? Gde Policia?
0,✔️ richtige Antwort
0,"Und de Amis freut es wenn die Heuschrecken Europa klein machen und die Wirtschaft Schwächen, mit de Russen hat es ja nicht geklappt."
0,"Sagen , das kriminelle Immigranten abgeschoben werden sollen , aber selber nicht richtig deutsch sprechen können.?? lächerlich!"
0,"Ja, ansonsten kann man sie gleich entwaffnen,wozu brauchen sie die Knarren noch...um auf Deutsche zu schießen, oder wie..."
0,......das ist unsere Demokratie....mittlerweile nur noch Zensur....
0,Super Milos Zeman der Mann zeigt Haltung ???
0,Alle raus? Raus aus Deutschland?
0,Liebe Leute nicht aufregen melden und löschen lassen und das immer wieder habe es schon gemacht
0,Sie muss wecl
0,"""Ich frage mich die ganze Zeit: Es kamen doch jede Menge im Zug zu uns - habe aber seltsamerweisee nie etwas über zugeschi..... Wagontoiletten gehört.... Oder hab ich da was verpasst....?! Aber jetzt werden eigens Toiletten entworfen um das """"Problem"""" zu lösen... soweit kommts noch."""
0,"Das ist wirklich Antidemokatisches Verhalten. Not in my NAME. Absolut Ekelhaft, Faschistisch und absolut Faktenwidrig. :-)"
0,"ihr werdet unsere Meinung und Unmut über die scheiße die die Politiker zu verantworten haben mit Sperrungen nicht ändern!!!!!!!!!  und noch eins liebes facebook team, es ist also in Ordnung das deutsche ihre Meinung nicht äußern dürfen, aber die tollen einwandere dürfen uns beschimpfen und bedrohen bis aufs äußerste?!!! das finde ich das allerletzte!!!!!!!!!!!!"
0,Die Suche war wohl ernüchternd.
0,Danke das ihr für mich arbeitet bin müde von den ganzen Raubüberfällen
0,Naja....In den Lokus zu scheissen scheint auch irgenwie zu unserer Kultur zu gehören. :D
0,Schade das immer noch so viele auf diese Rattenfänger hereinfallen :-( .
0,Willkommen im Stasiland Merkel ;-)
0,Sexuelle Übergriffe und Raub
0,Top....so sollte mans machen.
0,"Alles halb so wild! Unsere jetzigen Politiker haben nur Angst, dass ihnen hinterhergeschossen wird, wenn man sie mal aus dem Land jagt!"
0,"""Keine Panik !! Der blöde deutsche """" Michel"""" zahlt doch das alles: Unterbringung,Kleidung,Essen,Trinken,Arztkosten und natürlich auch den Zahnersatz.Wenn das Geld nicht reicht werden die Beitragssätze erhöht ( so wie ab 1.1.2016) oder es wird eine  neue Steuer erfunden,dass die Schneeschieber in Berlin sagen können - es gibt keine Steuererhöhung.Und noch etwas: Zahnersatz  ist dringend nötig,denn wie sollten unsere """"Gäste"""" sonst die Sachen essen,die sie im Supermarkt aus den Verpackungen nehmen und vor Verlassen desselbigen verspeisen."""
0,Bei uns in Deutschland erhält ein Rentner nicht mal 1200 Euro Rente !!! Schämt sich den niemand von den Herren oberen? Welch eine Schande für das Land.Armes Deutschland.
0,Wird???
0,Zensur?
1,Euch scheiß Taxifahrer sollte man die Hände abhacken. ...berreichert euch am eigenen Volk
0,Für diese Diagnose brauch ich kein Psychoanalytiker sein.  Das sagt mir mein klarer Menschenverstand
0,Nur eine Gefahr für Deutschland ??
0,sind die denn von allen guten Geistern verlassen ?
0,Bitte sofort abwählen Deutschland ist in gefahr.
0,Das sind hier ja Verhältnise wie in China! :O
0,Am besten schon gestern
0,Das steht doch alles längst in keinem Verhältnis mehr...
0,"Lieber 679357658a496b6a, lies was ich geschrieben habe und nicht was du gelesen haben willst! Ich meinte: die DDR sei DAGEGEN (also was hier gerade abgeht nämlich der mord an einer ganzen Kultur und Nation) Gold wert. Und ich kann gar keinen verraten haben weil ich Jahrgang 85 bin, du Klappstuhl!!!"
0,"Ha,ha, und wer soll sie nehmen???"
0,Da war die Zeit noch in Ordnung.
0,konnte man ja nicht ahnen- absolut neu für uns- Ha ha
0,wo ist bei diesem mordversuch der aufschrei der presse und der rundfunkanstalten?
0,Ich hoffe der Affe hat einen Hodenbruch davon getragen. .........
0,Das ist eben wie zu finstersten DDR-Zeiten- da wurde das Volk auch schon für Dumm verkauft und unwissend gehalten!  IM Erika kennt sich ja damit bestens aus!
0,Sie wird nicht zu eineer Gefahr; Sie ist bereits eine Gefahr
0,Ach eine Gefahr für Deutschland.?!
0,Alle Raus.
0,80be4ead6c71bc03 Ja klingt komisch ist aber so haha
0,"das bezahlt alles die fr. mergel aus ihrer privatkasse, also keine sorgen !"
0,"Das kommt mir bekannt vor, hatten wir schon so in etwa vor 1989, auch deswegen sind wir damals auf die Straße gegangen, mal sehen wie lange das noch andauert."
0,"Sie wird es nicht,sie ist es schon lange???"
0,"Den Linken bleibt nicht mehr übrig, als Mordversuche und tote Flüchtlinge vorzutäuschen, um noch ein paar arme Seelen auf ihre Seite zu ziehen... Mit Argumenten kommen sie nicht mehr weit!"
0,Es wird Milliarden kosten...nicht es könnte!!!
0,Wahnsinn was für Kohle auf einmal verbraten werden kann...wir dürfen es wieder bitter ausbaden..zum kotzen....
1,gleich erschiessen !
0," Gewiss es gab mehr Strenge, mehr Indoktrination....."
0,hau raus die kohle endlich sind in berlin wieder alle betten belegt
0,Und so was wird dann mächtig aufgebauscht.
